ch1,ch2,ch3,ch4
-101.69,24.16,33.15,14.42
12.57,11.98,31.78,18.59
26.31,-68.77,19.94,11.16
-14.53,-8.8,34.67,17.25
-48.39,-50.46,26.51,10.44
53.82,-7.5,24.07,5.27
-36.5,76.38,29.24,17.19
-111.87,190.53,39.85,37.31
47.33,-195.15,29.85,11.31
32.61,57.53,21.35,3.5
-70.76,-8.96,28.85,15.55
4.67,14.59,32.81,13.97
-13.72,-31.62,38.22,15.47
-4.99,3.2,32.97,13.39
3.02,-2.32,34.64,16.9
-95.86,12.08,44.53,30.18
-304.53,117.57,64.17,63.02
373.01,55.07,9.81,-9.55
14.18,-107.15,20.44,-8.65
-47.56,-14.07,34.06,16.5
-7.62,-69.84,35.1,14.06
-12.98,41.56,35.72,10.95
-148.02,10.82,36.65,15.54
50.89,20.08,43.04,26.43
-13.87,5.48,40.12,15.4
-113.43,107.87,47.31,25.95
38.15,-54.74,31.75,-0.3
56.06,-9.5,26.9,0.2
-51.65,-10.29,37.61,16.5
-137.45,-40.14,39.21,17.72
88.06,70.92,39.21,21.15
34.8,-34.71,29.09,4.08
-123.99,-32.11,40.08,15.71
43.18,-56.97,44.01,21.51
35.96,38.8,31.1,6.13
-67.1,21.94,35.94,5.89
-15.71,25.94,41.28,15.01
-31.34,155.41,56.74,37.17
-18.67,21.83,40.69,17.07
-87.36,-137.15,26.62,-4.64
-27.75,-13.51,35.45,10.65
70.59,67.6,40.24,15.98
48.62,15.88,37.89,13.46
-22.11,-64.34,38.71,14.91
-54.98,40.46,35.32,15.36
-55.13,53.27,41.05,24.86
-44.26,-84.52,39.3,11.47
53.02,3.84,33.15,12.23
-16.68,20.47,35.09,8.12
-9.65,130.46,44.82,24.38
