ch1,ch2,ch3,ch4
23.22,-35.59,32.83,-2.08
-19.56,54.44,32.18,2.33
-97.55,53.15,41.19,11.34
-73.71,-47.16,41.34,5.56
20.72,17.31,32.95,-0.88
-131.49,42.65,39.62,5.19
121.79,-37.31,41.17,3.5
-35.34,-19.94,33.64,-1.36
2.77,66.07,39.57,9.52
59.29,3.42,37.85,7.81
6.52,159.46,43.23,14.19
-103.72,-90.29,32.44,-3.76
-93.43,35.38,38.4,10.77
-24.86,-24.43,32.65,6.12
136.97,-1.34,25.14,-7.8
-51.43,-41.01,32.69,3.97
30.54,44.99,34.56,10.13
-14.04,9.79,26.45,0.3
-58.19,-24.95,38.33,11.01
-98.95,72.77,39.32,11.45
39.91,-49.9,31.74,1.74
-70.52,53.52,34.81,7.92
31.95,-48.04,37.82,-0.05
-102.39,94.5,36.05,7.74
104.03,-37.33,32.41,2.86
61.52,-5.99,39.21,10.57
-121.57,9.11,35.25,10.63
-52.91,24.41,35.37,9.01
55.94,-10.64,35.52,2.9
-38.16,18.39,36.1,8.37
-26.15,-27.94,38.2,5.57
24.11,115.19,29.61,0.17
38.72,15.1,31.31,0.03
-31.37,-63.94,35.69,3.66
-27.41,26.32,38.88,1.61
3.03,92.85,35.6,2.02
-86.64,-103.45,33.34,1.03
72.51,4.88,31.22,-5.77
-44.05,25.36,37.41,8.08
31.08,70.64,36.03,8.51
-48.88,54.3,31.36,-4.39
-15.84,-58.82,33.4,-0.59
10.54,55.72,40.35,11.67
-80.55,-40.45,41.53,13.53
49.35,41.47,28.5,-3.81
-72.96,48.89,37.77,9.21
-16.66,-110.36,30.85,5.59
112.25,59.91,25.61,-10.57
-70.17,20.61,29.91,1.9
-12.15,17.07,40.79,13.4
