ch1,ch2,ch3,ch4
91.02,-19.83,40.71,77.63
-164.37,49.28,47.23,21.07
6.02,-90.36,24.57,-17.35
-122.25,211.09,34.69,16.64
63.92,-16.82,20.95,-4.53
46.55,-54.81,22.04,-3.01
-77.35,49.49,35.87,17.49
-145.39,-35.55,48.78,40.07
146.2,178.29,26.82,18.27
37.65,-136.06,20.07,-4.47
-93.27,46.89,41.11,28.28
13.28,102.73,40.59,25.29
-147.48,-61.28,31.82,6.22
53.75,72.36,31.1,14.78
-3.21,-77.51,34.62,22.03
-51.13,-70.62,21.53,10.21
60.05,98.24,32.67,15.31
-86.72,20.99,36.5,28.5
-128.79,82.41,33.99,28.89
-32.58,-200.03,30.01,12.56
62.93,222.13,34.21,29.32
-122.95,37.16,32.11,21.22
-33.54,35.67,31.54,19.58
164.92,45.41,22.47,4.25
-9.65,7.89,41.6,25.92
-55.6,-22.88,36.71,17.57
-53.13,-9.87,35.92,23.07
-10.24,31.16,28.14,16.38
26.09,18.47,33.42,19.48
-163.25,99.1,31.66,20.98
-33.53,-50.78,37.58,22.08
-166.52,253.15,32.32,25.81
181.82,-120.0,40.12,20.85
27.79,-78.84,19.31,2.38
-2.83,-19.57,25.83,14.66
-172.76,26.83,41.21,26.0
24.21,23.05,26.44,13.24
-25.47,5.41,25.67,10.85
83.51,83.65,46.43,37.92
-11.81,-54.27,11.86,-8.75
-114.18,43.69,36.71,23.18
25.47,8.32,46.64,31.11
-32.05,161.83,23.42,9.87
-46.05,-80.43,30.34,20.4
-144.91,-40.57,40.65,33.29
80.7,86.05,28.34,4.01
-137.36,-18.59,43.52,23.4
137.35,47.74,21.21,-3.05
21.19,-73.3,28.97,11.29
-36.56,24.76,36.46,26.54
