ch1,ch2,ch3,ch4
79.24,23.24,32.32,2.51
-23.64,-34.04,29.77,-0.9
-47.0,28.05,32.89,0.88
25.39,0.38,32.22,-2.04
-83.2,7.17,34.68,11.87
-53.1,19.12,25.94,-8.87
39.0,-49.93,28.27,-1.8
-49.58,23.57,35.09,6.48
-84.6,26.05,30.97,7.27
46.6,38.41,29.3,-0.44
155.29,-33.79,33.78,-0.21
-32.8,-23.72,26.06,-11.79
-12.43,37.69,36.29,6.03
-98.8,-40.07,36.68,10.77
-50.91,101.97,29.81,4.07
31.68,-58.68,24.97,-6.71
10.76,-21.25,28.47,-11.06
-41.57,7.8,37.16,2.81
26.95,-25.69,33.25,3.09
-100.64,64.72,27.71,3.67
3.2,24.24,26.17,-0.9
-4.22,57.59,29.08,-6.61
55.69,-57.67,31.49,-2.41
-21.06,5.59,32.46,1.59
-8.66,-35.08,26.93,-3.44
-48.05,-20.94,41.03,14.85
25.84,90.23,27.89,-3.73
6.54,-55.4,20.76,-6.58
-89.41,-4.05,26.92,-3.08
-43.84,17.23,32.38,8.4
-19.16,37.26,30.74,2.28
68.27,93.67,27.17,4.31
12.86,-91.2,22.81,-4.42
-38.25,76.08,25.67,8.86
-42.65,10.51,32.2,7.5
30.89,77.07,31.45,11.24
-20.28,-54.11,25.38,-2.46
-3.61,-10.44,27.52,3.11
-49.22,9.42,28.55,6.07
7.49,33.17,24.99,5.81
-127.09,116.31,34.25,11.38
22.41,-65.13,24.91,-1.52
131.95,6.93,24.86,-13.44
-43.48,-23.41,32.44,-2.9
-76.42,-12.82,31.62,-1.39
12.19,18.59,33.16,6.09
25.9,21.74,28.1,-3.53
29.62,89.28,30.59,0.03
17.19,-20.56,30.59,2.29
-148.21,78.47,34.13,6.33
