ch1,ch2,ch3,ch4
106.16,-505.94,-93.01,54.8
-123.23,-533.73,-86.77,48.36
110.38,-528.34,-105.57,20.52
-287.39,-461.46,-101.2,27.25
124.49,-368.91,-103.58,33.08
47.31,-452.93,-120.93,10.41
21.46,-575.83,-101.06,37.28
-53.79,-424.55,-100.43,38.6
53.0,-285.14,-116.26,8.89
-49.53,-558.25,-91.65,44.76
70.28,-356.25,-99.52,35.81
-3.09,-637.58,-98.44,36.52
-13.81,-587.76,-108.15,36.82
0.94,-509.84,-104.71,42.78
-24.6,-487.04,-108.18,31.94
-232.12,-429.09,-108.7,24.15
21.24,-380.0,-108.74,26.74
-96.03,-397.85,-106.6,22.67
23.46,-528.4,-119.27,20.51
-54.16,-296.72,-100.95,38.07
175.23,-600.41,-109.73,38.49
-89.5,-453.62,-99.49,44.63
74.57,-469.78,-108.98,30.04
6.7,-379.59,-108.0,38.41
-7.96,-594.37,-90.62,58.45
-59.77,-504.41,-107.63,34.01
12.6,-503.13,-107.1,38.0
-17.8,-393.09,-105.8,35.54
-56.74,-422.34,-107.11,32.31
9.68,-518.97,-100.84,32.65
42.58,-526.16,-112.23,24.55
-75.64,-432.38,-109.58,25.02
21.02,-348.02,-106.89,21.45
-10.99,-310.3,-118.52,14.77
-77.66,-665.46,-107.73,37.71
22.33,-414.59,-107.07,43.7
-27.2,-416.7,-101.27,40.81
-194.67,-486.8,-98.57,27.39
237.98,-320.62,-121.5,12.24
-143.14,-623.55,-106.13,34.14
79.94,-354.94,-130.32,-1.44
-79.98,-564.55,-98.04,53.03
76.84,-408.37,-103.97,33.89
-31.35,-502.2,-92.48,40.36
35.11,-448.28,-118.06,11.19
-107.5,-465.09,-118.43,14.46
5.07,-437.23,-98.33,46.11
21.74,-398.38,-112.51,10.94
-100.02,-493.2,-102.88,31.1
-82.47,-455.65,-102.13,35.89
