ch1,ch2,ch3,ch4
48.64,-353.5,-97.76,30.58
6.61,-396.51,-90.06,40.04
-17.49,-554.97,-97.55,29.48
-39.07,-689.42,-95.31,27.26
-43.38,-559.1,-97.67,13.85
-60.62,-501.8,-98.88,22.23
24.53,-453.78,-104.81,21.1
-27.86,-456.48,-95.12,22.21
-75.3,-420.36,-102.69,8.26
-143.69,-437.9,-102.32,10.0
118.15,-485.97,-115.0,4.16
25.25,-398.97,-101.01,27.5
-9.8,-649.17,-103.16,20.49
33.43,-222.98,-103.6,25.54
-48.49,-758.57,-98.36,14.55
-52.52,-575.55,-99.26,26.72
11.02,-408.74,-92.17,37.59
-21.87,-492.67,-109.85,7.15
-87.74,-474.05,-115.76,-5.88
11.04,-421.88,-98.08,19.73
-54.1,-336.28,-107.37,12.44
-98.13,-348.48,-111.86,-0.23
94.94,-460.88,-73.71,68.83
5.06,-560.83,-116.7,-0.68
-60.2,-392.98,-84.57,47.54
89.7,-293.95,-117.45,-7.07
-44.05,-769.4,-94.49,36.47
9.74,-441.72,-103.01,14.79
-44.07,-495.37,-108.63,10.89
-31.76,-578.1,-91.8,33.24
-10.57,-472.9,-101.4,24.18
-30.44,-453.58,-102.5,20.45
-20.76,-583.1,-111.03,16.18
39.07,-345.83,-107.16,24.71
-25.6,-492.03,-99.54,23.75
-58.28,-496.03,-100.55,11.67
-101.76,-384.86,-108.56,20.52
94.72,-473.55,-111.75,8.68
-13.01,-650.96,-111.07,20.45
-116.83,-308.85,-95.77,35.46
-30.98,-517.2,-99.7,22.12
41.33,-514.96,-112.02,20.37
24.73,-177.85,-103.55,28.77
-78.46,-394.31,-96.01,24.2
44.04,-701.25,-95.82,43.74
-14.82,-635.51,-86.87,42.44
-87.19,-574.96,-99.33,21.89
17.03,-505.93,-115.36,12.17
-12.61,-393.04,-100.03,39.13
-34.44,-425.61,-93.18,38.44
