ch1,ch2,ch3,ch4
-16.19,-666.83,-96.32,56.38
-72.08,-619.19,-106.83,36.68
-11.04,-447.93,-113.4,35.65
-36.74,-450.24,-107.2,37.34
10.17,-478.02,-102.59,45.92
-21.82,-497.97,-109.36,36.21
59.33,-419.13,-109.81,31.43
-47.52,-453.42,-97.19,47.42
-25.05,-534.41,-103.3,41.66
-124.16,-505.18,-109.76,26.04
19.93,-229.55,-105.4,38.17
59.05,-497.94,-99.72,42.19
13.65,-460.96,-106.09,41.02
1.62,-565.1,-111.93,36.85
-92.15,-577.42,-107.22,33.16
-32.63,-366.23,-104.82,38.8
-130.26,-533.29,-127.14,4.06
115.43,-333.24,-95.6,65.68
51.85,-439.68,-103.23,41.68
-32.31,-392.29,-113.27,32.34
-5.36,-465.25,-108.52,30.62
-81.38,-636.39,-97.62,52.19
13.86,-554.69,-107.32,35.75
-5.76,-414.98,-110.5,19.78
26.95,-336.4,-98.19,38.09
-8.78,-543.83,-101.07,45.82
-88.54,-652.51,-101.6,39.36
7.92,-341.18,-105.66,40.5
62.45,-249.64,-111.62,33.04
-66.91,-582.97,-105.15,40.28
-85.81,-506.63,-106.63,26.51
-35.19,-341.07,-115.23,23.41
22.12,-490.99,-96.16,46.9
-26.03,-458.47,-91.81,44.75
-33.92,-646.65,-111.59,18.01
-5.78,-435.63,-113.29,19.5
36.67,-396.4,-90.0,58.74
3.52,-434.22,-105.18,30.41
-72.3,-574.49,-117.62,12.3
-76.65,-424.7,-101.42,44.71
37.17,-462.03,-103.0,37.15
9.91,-448.15,-111.72,22.78
6.46,-421.25,-113.79,25.47
-12.42,-529.96,-102.44,40.24
-2.08,-458.29,-108.61,32.48
7.96,-218.2,-133.94,-4.55
-43.49,-557.08,-100.3,52.49
-12.98,-572.98,-103.58,45.2
-37.71,-497.98,-109.8,25.63
-93.46,-480.77,-102.84,37.76
