ch1,ch2,ch3,ch4
58.43,-311.27,-112.35,7.52
-203.26,-326.53,-98.66,35.78
145.02,-421.91,-105.09,18.07
-49.22,-750.83,-93.49,37.68
-224.28,-434.31,-98.26,17.9
93.11,-456.71,-117.14,-7.24
44.52,-415.49,-120.88,5.48
1.87,-616.04,-81.31,59.2
23.86,-226.81,-104.55,13.68
-12.93,-398.55,-109.26,17.89
-114.7,-691.52,-106.85,20.0
-50.75,-457.62,-108.55,4.91
8.51,-572.23,-100.44,38.71
-59.25,-432.92,-104.3,26.75
-247.32,-27.49,-105.0,6.24
109.08,-659.36,-105.61,31.21
142.95,-544.71,-115.11,18.94
-69.43,-683.52,-89.87,53.79
-160.64,-419.54,-91.53,41.75
57.97,-558.89,-104.58,22.25
-111.47,-90.72,-121.39,3.42
-26.19,-853.88,-110.03,30.95
114.94,-414.38,-108.49,39.72
-54.35,-449.18,-112.93,23.62
35.61,-267.0,-99.74,35.27
-165.88,-389.99,-116.75,12.38
68.73,-675.59,-108.8,37.15
-9.08,-512.54,-102.16,35.01
-38.14,-605.95,-111.58,36.8
21.73,-380.94,-100.25,42.28
-195.01,-367.42,-105.52,31.98
145.81,-598.44,-112.7,27.86
-38.97,-577.49,-102.34,48.88
-44.93,-525.52,-114.0,25.09
-67.09,-517.45,-105.66,34.31
23.37,-409.72,-126.13,2.2
-67.42,-370.8,-100.13,46.33
-39.74,-574.45,-97.95,39.37
110.41,-279.08,-111.23,24.81
5.27,-693.88,-93.57,44.59
-21.06,-460.37,-106.34,28.54
-95.0,-570.33,-108.03,16.43
7.86,-308.62,-99.3,37.59
-23.53,-638.75,-103.26,45.7
-19.09,-559.81,-105.24,37.72
-207.62,-357.54,-113.8,-1.83
139.78,-412.63,-101.75,45.74
39.47,-559.33,-96.65,53.11
32.73,-143.9,-112.26,30.0
-24.75,-564.83,-113.78,36.74
