ch1,ch2,ch3,ch4
-178.46,-522.75,-94.02,23.53
-10.05,-585.03,-96.61,10.9
-7.92,-492.33,-108.14,6.54
29.82,-217.25,-98.33,21.12
70.46,-547.65,-99.44,21.87
-27.9,-218.7,-90.0,32.49
-10.83,-715.55,-95.87,39.26
-58.49,-645.98,-106.47,5.04
-124.41,-172.59,-96.13,20.11
59.31,-594.55,-94.49,43.5
-31.35,-583.95,-92.23,29.92
22.61,-466.06,-97.33,6.79
6.89,-324.85,-92.5,19.87
-100.14,-603.03,-84.56,32.08
43.33,-372.59,-94.66,15.3
-19.93,-467.1,-98.78,23.24
-74.24,-574.65,-95.13,28.74
-263.74,-533.36,-89.08,25.92
84.58,-500.82,-110.1,11.62
24.27,-458.26,-94.6,29.25
-48.65,-461.24,-93.89,28.47
96.27,-390.07,-99.93,20.86
-31.68,-450.07,-105.25,10.86
22.63,-535.67,-101.12,27.72
-70.03,-510.32,-99.54,18.13
30.32,-283.19,-92.0,17.7
-5.99,-537.16,-106.93,9.74
-27.29,-507.72,-103.26,25.32
-69.79,-604.17,-89.91,42.98
-81.58,-397.13,-93.6,28.08
72.79,-401.62,-109.13,8.03
30.14,-615.24,-98.97,30.07
-212.56,-427.91,-90.87,29.5
100.44,-518.6,-94.08,29.11
-33.72,-593.7,-89.44,28.95
9.55,-482.32,-102.26,17.59
13.5,-381.02,-96.33,36.38
-1.83,-366.42,-104.81,17.31
-210.97,-626.95,-86.06,41.11
117.75,-473.85,-104.52,23.83
-19.28,-349.1,-106.07,17.34
-61.66,-533.62,-99.19,25.45
-25.41,-517.15,-98.34,28.7
25.17,-536.87,-106.36,23.02
-61.19,-385.86,-102.27,21.29
69.01,-315.0,-103.73,24.95
-141.04,-587.5,-93.24,38.14
74.17,-564.37,-102.35,27.69
11.11,-416.4,-101.42,22.54
-120.56,-544.53,-98.77,23.63
