ch1,ch2,ch3,ch4
98.93,-561.88,-119.68,30.63
-78.2,-546.38,-94.36,43.93
-100.49,-446.43,-120.37,13.2
98.29,-478.97,-105.16,47.56
-3.78,-552.04,-99.24,45.5
1.59,-507.05,-104.04,27.36
-8.02,-512.22,-112.95,23.75
-15.34,-495.08,-107.04,22.9
-6.82,-416.33,-122.29,4.92
-45.76,-406.59,-107.26,24.75
-188.98,-284.41,-88.08,40.87
129.39,-634.19,-116.44,28.43
28.86,-439.67,-104.12,27.53
-80.02,-398.66,-103.96,16.77
43.39,-562.72,-106.73,32.6
-23.95,-572.26,-100.62,32.43
-48.91,-520.9,-100.53,24.13
-22.73,-408.11,-122.65,0.13
6.53,-317.16,-112.52,20.99
-43.87,-549.05,-90.12,53.22
-4.59,-557.64,-98.02,36.01
-50.05,-531.45,-101.46,25.87
-1.26,-391.8,-112.53,8.9
-40.81,-501.91,-102.15,35.2
-26.99,-519.94,-106.51,21.26
4.73,-421.0,-100.52,34.26
-57.89,-476.05,-97.44,29.14
24.45,-506.58,-101.41,31.25
-4.89,-492.51,-106.84,23.36
-13.79,-382.03,-107.26,19.94
-75.1,-384.56,-99.05,20.75
40.56,-511.99,-114.28,18.98
-2.3,-310.4,-121.04,9.76
-47.83,-685.79,-94.11,44.16
-26.28,-508.15,-100.15,35.41
-25.32,-444.76,-103.64,28.52
-33.94,-604.75,-106.71,25.86
-64.05,-292.17,-113.05,26.63
13.16,-434.02,-104.55,37.75
5.38,-525.34,-107.82,32.95
-110.13,-526.06,-116.26,12.44
10.22,-181.75,-102.31,37.68
-3.41,-779.59,-103.7,34.13
37.69,-379.5,-96.31,45.12
-111.93,-479.58,-108.74,24.78
-16.73,-323.87,-104.8,23.95
88.67,-507.35,-111.36,25.34
21.09,-538.62,-106.59,34.03
-59.99,-542.72,-119.42,10.39
-1.13,-226.2,-110.31,20.94
