ch1,ch2,ch3,ch4
55.71,-547.91,-89.6,29.11
-11.72,-566.86,-83.41,43.57
18.72,-307.94,-97.7,13.44
-61.76,-541.35,-95.3,28.08
23.82,-574.48,-91.95,28.18
-63.6,-573.47,-96.06,31.25
-57.28,-375.62,-95.41,28.37
-107.0,-592.21,-99.91,11.8
6.8,-194.74,-105.88,3.16
111.31,-537.02,-92.12,38.29
-47.7,-562.45,-91.35,38.02
-100.5,-539.45,-91.12,34.79
71.85,-554.74,-94.78,15.35
23.48,-402.19,-93.15,17.91
-15.27,-556.14,-92.0,21.86
-24.66,-414.63,-101.04,14.76
-158.06,-435.36,-104.98,-6.34
109.51,-645.65,-92.93,42.55
12.91,-443.75,-93.09,36.09
-161.79,-462.41,-104.52,17.25
88.27,-481.17,-98.8,27.11
-32.88,-532.17,-90.66,21.28
-2.1,-531.31,-91.74,27.73
-29.81,-504.08,-94.04,26.12
4.36,-491.11,-95.88,18.98
-18.8,-488.6,-93.07,19.54
-49.92,-526.8,-94.55,14.33
-386.42,-551.89,-84.51,15.51
168.7,145.98,-146.06,-50.68
195.74,-571.39,-90.4,55.48
4.38,-728.7,-88.67,38.87
-4.61,-581.01,-79.52,29.56
-17.42,-532.06,-89.79,18.13
-35.38,-564.94,-91.93,15.65
-41.74,-547.75,-91.72,9.64
-6.82,-324.01,-85.91,23.18
-20.47,-539.76,-89.71,12.61
-18.1,-521.92,-92.01,14.08
-9.15,-512.99,-93.64,12.79
-14.3,-506.15,-95.12,4.67
-18.82,-492.33,-89.95,18.22
-60.12,-498.41,-90.2,16.98
-297.88,-438.75,-87.57,11.49
200.96,-319.35,-107.85,-13.35
104.39,-386.0,-116.35,-4.97
-12.38,-551.7,-78.84,48.22
-34.34,-726.27,-98.4,17.5
-21.04,-346.23,-84.11,31.73
-80.69,-458.44,-84.54,18.4
-13.75,-287.48,-115.65,-12.16
