ch1,ch2,ch3,ch4
-28.15,-502.11,-103.74,19.25
-27.66,-454.94,-101.07,26.51
-40.62,-471.62,-99.91,25.09
-34.48,-286.77,-104.72,11.92
17.37,-462.0,-99.63,21.82
-33.09,-484.81,-93.99,37.48
15.81,-507.06,-89.09,37.95
-5.62,-463.53,-94.12,23.69
-26.36,-249.15,-102.11,22.75
-13.13,-645.36,-100.22,27.29
6.23,-507.26,-100.92,22.48
-11.14,-457.35,-97.96,31.21
-5.18,-518.84,-100.62,22.55
-26.49,-449.67,-94.25,27.74
-23.63,-452.64,-99.01,29.23
-15.91,-496.27,-101.08,24.73
-44.77,-481.82,-95.31,18.94
-44.25,-378.46,-104.48,14.57
15.59,-385.19,-96.02,25.68
-1.93,-495.27,-91.35,35.52
-14.83,-511.67,-98.81,30.73
-44.89,-551.37,-94.37,26.04
16.04,-276.53,-101.24,17.49
-115.08,-662.43,-98.46,21.07
6.23,-258.91,-99.35,32.19
18.91,-521.9,-89.8,37.87
-12.59,-419.59,-94.63,30.18
-47.22,-468.96,-97.3,24.69
0.24,-418.26,-96.22,23.68
-18.07,-592.68,-102.34,25.06
-29.48,-402.24,-96.58,28.32
-27.07,-517.13,-103.14,20.76
7.25,-377.99,-109.06,24.66
-66.13,-539.77,-104.73,22.87
3.54,-517.15,-140.56,14.03
-32.13,-494.31,-98.06,15.28
9.03,-417.94,-81.26,35.26
15.92,-413.67,-92.76,29.8
-21.76,-439.71,-88.81,29.64
-15.21,-379.7,-93.76,22.53
-59.79,-568.38,-89.15,36.89
11.54,-369.04,-100.21,29.07
-12.17,-495.79,-88.48,36.16
-44.09,-603.44,-97.44,15.55
25.5,-231.32,-94.38,28.95
-8.11,-517.91,-88.65,38.5
-12.42,-448.76,-91.29,27.42
2.4,-492.25,-88.95,27.44
-57.14,-447.98,-94.01,19.3
-17.75,-294.31,-93.03,33.26
