ch1,ch2,ch3,ch4
-18.28,-511.06,-94.15,15.5
-28.99,-493.7,-90.06,16.14
-33.83,-521.07,-86.5,15.06
-43.25,-495.88,-86.46,14.54
-77.4,-248.63,-107.39,-30.54
-4.36,-264.0,-121.51,-28.5
29.65,-580.3,-67.97,80.81
-120.62,-581.14,-83.95,34.92
94.29,-540.34,-88.49,17.51
-6.75,-558.93,-84.7,21.68
-9.53,-497.75,-82.42,17.38
-196.2,-440.8,-80.74,15.93
-200.49,-536.25,-107.98,-22.84
306.21,-139.29,-97.82,28.25
8.51,-621.96,-73.6,46.63
-22.0,-498.25,-80.78,20.19
5.58,-453.06,-84.96,10.27
-29.08,-534.11,-84.36,20.45
-44.5,-508.87,-82.76,22.61
-79.44,-490.69,-91.93,-0.74
34.88,-481.63,-86.3,14.75
-32.76,-561.5,-76.39,33.85
-73.15,-451.27,-78.78,22.87
-22.43,-490.96,-81.05,15.59
7.84,-462.22,-94.38,-3.59
-95.15,-390.66,-89.81,9.82
48.15,-518.37,-76.38,34.82
-114.31,-541.93,-82.33,11.83
-247.55,-379.39,-100.02,-12.04
289.66,-260.87,-116.27,3.59
-18.92,-661.0,-74.08,53.25
-20.38,-477.88,-79.55,29.4
3.76,-492.75,-86.85,9.2
-30.6,-554.82,-92.35,1.19
3.43,-516.24,-84.6,22.02
-15.79,-500.51,-88.04,16.53
-274.62,-706.17,-100.74,-28.22
162.41,-702.84,-123.44,-32.92
26.0,-768.39,-62.06,83.82
-1.87,-580.02,-86.03,34.87
-3.46,-478.08,-93.54,20.95
-35.18,-336.31,-89.82,13.89
-90.66,-625.04,-93.7,15.78
6.78,-516.42,-90.17,16.61
-202.38,-661.11,-99.29,-7.94
148.28,82.46,-127.16,-46.9
33.18,-606.97,-62.75,63.09
-20.59,-595.38,-74.05,57.53
-127.35,-368.46,-92.36,23.38
-85.37,-618.77,-97.84,13.32
