ch1,ch2,ch3,ch4
-354.5,-491.92,-106.27,-0.65
90.02,-206.14,-114.73,14.87
194.39,-553.23,-83.74,54.38
16.06,-588.44,-87.99,46.07
39.3,-357.87,-107.52,20.96
-7.9,-510.3,-98.31,22.79
-29.44,-586.98,-101.72,19.78
-135.74,-496.25,-95.49,26.18
56.57,-464.42,-107.08,13.32
-17.64,-504.02,-97.32,27.04
-112.19,-299.07,-101.37,18.33
-121.51,-555.51,-113.62,9.93
192.1,-186.71,-115.95,12.07
29.12,-668.22,-87.99,51.91
10.9,-524.86,-94.15,31.28
-50.88,-482.02,-108.58,2.41
-108.01,-359.97,-91.73,27.55
-90.97,-423.98,-82.46,39.19
126.4,-352.95,-126.26,-9.08
-20.2,-631.34,-91.99,51.24
-91.71,-626.68,-104.38,15.4
34.95,-417.22,-111.4,13.91
71.7,-409.93,-98.11,32.59
-30.07,-522.41,-108.37,16.23
-78.96,-450.45,-106.11,9.52
33.4,-252.6,-99.64,23.86
0.99,-654.07,-103.43,25.84
-10.25,-516.91,-98.97,26.93
-258.03,-356.94,-112.36,2.54
128.62,-508.93,-123.89,1.07
48.22,-399.3,-90.83,42.06
45.19,-543.41,-101.57,38.85
-58.39,-542.54,-104.54,31.37
-90.94,-197.56,-118.07,4.96
50.63,-610.58,-97.51,40.48
-9.89,-479.75,-111.67,20.68
26.61,-560.75,-103.45,34.76
-97.07,-356.56,-100.49,27.44
-53.0,-536.51,-99.55,41.85
-39.1,-427.64,-102.52,30.73
61.86,-562.49,-110.52,21.34
37.0,-379.92,-106.96,24.66
25.8,-459.93,-118.6,7.73
-73.68,-565.33,-106.11,27.8
46.73,-406.7,-97.45,43.37
-3.43,-261.92,-113.33,25.01
-199.16,-671.54,-99.0,26.64
-50.27,-526.34,-109.03,26.8
134.71,-491.57,-134.61,-6.24
-16.09,-274.28,-104.28,31.53
