ch1,ch2,ch3,ch4
19.93,-615.8,-107.4,19.01
-72.4,-494.4,-106.17,33.25
131.38,-399.94,-109.75,38.22
8.85,-332.74,-112.6,14.8
-71.61,-665.28,-112.44,23.76
32.63,-208.69,-112.76,14.92
-33.73,-616.39,-103.15,32.3
-28.07,-620.4,-109.81,23.48
-129.3,-489.24,-114.58,16.5
6.48,-507.7,-94.7,36.7
1.69,-330.46,-108.73,26.44
4.73,-544.59,-120.09,17.53
-24.34,-509.47,-116.98,25.23
7.51,-513.76,-104.87,38.6
19.83,-425.94,-107.8,22.58
-34.21,-576.98,-111.25,18.8
-26.17,-409.2,-124.08,5.5
-20.49,-419.33,-119.25,8.12
-260.9,-483.63,-97.53,45.28
30.28,-536.63,-98.46,18.27
63.58,-412.05,-116.87,4.75
35.67,-629.43,-116.56,21.11
3.74,-484.33,-99.02,33.61
2.24,-470.96,-108.46,19.67
-12.46,-625.14,-123.99,6.5
15.92,-312.08,-114.15,25.8
-32.17,-339.44,-107.61,29.81
-65.51,-549.97,-110.28,22.82
-105.77,-476.23,-112.99,13.59
31.15,-539.42,-124.2,15.05
-93.21,-383.0,-106.9,38.86
72.45,-587.72,-117.17,27.4
-29.34,-494.4,-113.06,23.42
-29.58,-408.05,-119.76,12.61
-38.14,-600.61,-130.34,5.1
1.4,-371.7,-93.37,42.86
-9.04,-542.47,-113.61,12.09
-18.02,-413.42,-111.74,16.81
-35.49,-528.95,-112.1,27.22
-76.39,-574.34,-112.66,11.93
7.06,-433.75,-99.47,21.37
-50.35,-426.1,-117.95,5.78
78.29,-448.4,-115.59,22.34
-65.46,-503.93,-106.65,16.89
27.15,-315.4,-121.01,4.53
-38.62,-672.64,-104.43,34.35
12.88,-447.76,-120.33,7.71
-86.07,-533.95,-121.35,15.63
27.02,-482.42,-108.66,30.81
-53.86,-531.51,-118.08,12.85
