,ch1,ch2,ch3,ch4
0,-29.59,-496.51,-130.63,27.14
1,-38.13,-551.82,-147.77,23.52
2,-27.82,-515.62,-147.34,96.93
3,-24.58,-516.78,-143.53,41.74
4,-1.64,-535.48,103.44,90.03
5,-1.83,-538.85,-66.62,81.47
6,-50.19,-556.29,-336.45,-9.01
7,-40.29,-545.89,-211.86,59.37
8,-11.99,-531.01,-149.75,33.83
9,-17.37,-595.71,-131.11,19.51
10,-37.65,-536.66,-171.55,73.89
11,-32.0,-518.24,-159.43,43.52
12,-32.34,-530.58,-146.67,37.15
13,19.13,-496.44,272.95,95.29
14,-30.23,-560.63,-442.8,-28.26
15,-49.8,-645.65,-200.23,1.79
16,-10.65,-492.93,-161.37,-5.19
17,22.4,-432.2,80.27,120.17
18,-35.78,-545.93,-48.36,50.09
19,-20.46,-508.26,-318.22,68.36
20,-13.83,-518.83,-65.31,23.23
21,-45.71,-597.78,-172.73,45.35
22,-34.51,-556.14,-124.2,32.45
23,-8.81,-511.02,-185.71,56.85
24,-35.72,-560.46,-138.41,66.49
25,-24.55,-556.38,-276.71,66.85
26,-21.94,-535.74,-123.9,5.73
27,-14.71,-499.42,-132.6,73.8
28,-34.28,-543.43,-138.65,25.86
29,-28.35,-571.37,-117.27,39.27
30,-13.9,-560.25,-90.92,193.26
31,-2.52,-527.41,-291.59,-170.23
32,-35.69,-549.73,-167.22,17.42
33,10.77,-532.26,-159.43,183.01
34,-15.27,-599.05,-234.18,79.09
35,-28.99,-578.75,-193.67,18.06
36,-32.14,-549.25,-98.47,-27.43
37,-12.86,-506.53,-57.84,-14.31
38,6.23,-515.92,-226.22,2.86
39,-21.31,-575.19,-154.6,192.31
40,-12.79,-547.55,-168.13,-19.38
41,-27.1,-513.44,-164.62,180.38
42,-34.18,-548.34,-372.85,-202.9
43,-8.65,-582.83,-72.11,108.89
44,-36.8,-589.02,-80.51,19.52
45,-29.25,-559.85,-212.88,65.76
46,8.62,-475.33,88.71,63.61
47,-26.37,-539.94,-301.45,112.8
48,-28.23,-565.22,-211.69,45.21
49,-18.91,-559.04,5.53,94.09
50,-12.5,-568.24,-331.46,-94.88
51,-15.41,-542.48,-193.21,28.81
52,-28.71,-544.93,-122.48,30.89
53,-17.47,-537.19,-64.44,113.14
54,-26.44,-547.98,-58.82,112.38
55,-13.97,-542.33,-137.75,-29.86
56,-40.86,-573.71,-1.45,123.86
57,-34.32,-573.24,-260.9,13.63
58,-26.66,-530.3,-219.54,37.5
59,-14.13,-527.97,-116.41,69.36
60,-33.52,-542.61,37.51,98.14
61,-22.09,-547.61,-308.35,82.67
62,-18.07,-506.52,-180.78,104.82
63,-41.31,-538.71,-102.67,82.95
64,-17.4,-519.35,-120.31,26.74
65,-17.22,-514.26,-59.38,89.52
66,-18.45,-500.91,-133.9,55.23
67,-39.76,-552.73,-180.07,63.92
68,-36.1,-549.27,-192.56,54.15
69,-21.95,-535.54,-161.81,-26.93
70,-28.23,-568.17,-138.5,78.03
71,-35.51,-580.23,-139.59,84.92
72,-21.04,-561.6,-228.08,-20.42
73,-44.9,-559.41,-79.53,88.99
74,-31.59,-516.05,15.97,138.43
75,-8.39,-494.43,-92.76,48.01
76,-20.47,-569.02,-288.89,297.33
77,-17.67,-529.7,-69.74,-53.07
78,-32.93,-508.92,-204.53,69.81
79,-23.45,-492.5,-117.02,12.27
80,-40.15,-540.05,-167.56,25.26
81,-0.92,-531.2,-53.22,78.58
82,-28.92,-546.6,-179.05,163.53
83,-28.66,-556.43,-122.92,-16.44
84,-27.37,-554.86,-163.24,54.59
85,-30.37,-531.63,-193.03,43.92
86,-7.29,-497.78,7.2,148.26
87,-30.93,-544.92,-175.38,45.1
88,-29.15,-562.03,-233.56,18.85
89,-23.16,-548.55,51.81,-14.2
90,-34.48,-523.8,-247.39,49.04
91,-35.22,-547.09,-142.07,96.12
92,-7.62,-518.96,-142.7,-22.07
93,-12.27,-540.28,-171.54,144.45
94,-36.51,-550.95,-198.27,46.18
95,-25.98,-512.66,-205.1,69.21
96,-13.36,-513.05,-90.23,43.24
97,1.91,-580.03,-68.77,211.82
98,-37.14,-665.15,-101.67,30.2
99,-17.24,-482.38,-214.36,-0.45
100,-20.49,-534.44,16.43,-28.15
101,-39.32,-556.98,-312.23,-40.58
102,-10.31,-491.33,-37.7,175.3
103,-36.12,-529.01,36.71,29.64
104,-23.0,-530.54,-351.66,78.92
105,-30.93,-535.92,-133.85,2.84
106,-16.45,-522.27,-12.53,44.26
107,3.32,-503.6,-27.15,39.27
108,-31.72,-569.1,-315.46,209.64
109,-47.12,-566.36,-133.58,-6.19
110,-16.89,-527.47,-106.91,32.31
111,-20.99,-523.67,-88.2,33.01
112,-24.44,-540.56,-223.28,146.68
113,-46.48,-591.93,-227.02,-23.51
114,-43.44,-589.0,-83.19,49.86
115,-13.73,-514.47,-77.54,41.45
116,-13.34,-523.21,-69.2,37.01
117,-13.3,-577.36,-276.08,-29.18
118,-36.22,-560.43,-178.88,68.69
119,-22.98,-476.14,-108.94,117.33
120,-13.33,-518.95,-98.8,19.54
121,-7.11,-521.52,44.14,209.81
122,19.31,-520.61,-117.82,-33.45
123,-61.44,-592.83,-350.02,69.14
124,-34.45,-547.63,-117.89,-23.2
125,-15.2,-584.38,-62.1,74.33
126,-33.8,-580.57,-271.12,-71.93
127,-3.13,-501.36,74.32,149.31
128,-20.2,-526.95,-385.31,-35.01
129,-38.04,-536.32,-114.21,39.18
130,-27.68,-542.87,-118.71,40.14
131,-21.58,-521.25,-107.73,96.89
132,-23.64,-538.02,-40.85,54.83
133,-26.74,-535.1,-220.92,36.88
134,-26.61,-533.32,-76.81,100.17
135,-34.99,-542.45,-141.54,53.14
136,-17.28,-512.29,-111.32,83.72
137,-20.49,-530.0,-167.16,38.11
138,-17.7,-531.84,141.82,91.58
139,-15.26,-557.17,-290.24,134.86
140,-27.16,-571.01,-280.82,-18.86
141,-18.25,-528.29,-126.47,-77.64
142,-36.72,-549.31,-146.48,116.31
143,-3.84,-529.6,-162.6,55.89
144,-1.81,-543.67,284.43,112.99
145,-24.7,-510.06,-196.64,-47.59
146,-34.09,-556.95,-292.61,52.96
147,-34.94,-569.77,-190.84,57.85
148,-17.21,-528.15,-144.11,94.69
149,-25.61,-536.33,-141.2,103.57
150,-16.0,-552.74,-175.33,84.18
151,-19.76,-547.41,-142.16,83.43
152,-15.02,-530.96,-165.05,-14.05
153,-17.27,-538.56,123.85,115.37
154,-38.45,-565.65,-327.56,-39.86
155,2.83,-521.27,-23.33,109.73
