,ch1,ch2,ch3,ch4
0,-15.84,4.73,32.11,11.42
1,-26.3,1.65,34.95,14.12
2,-28.82,24.66,30.79,11.46
3,28.39,45.16,29.12,12.59
4,-21.8,-4.9,25.92,8.83
5,-8.42,-19.74,30.75,14.88
6,-17.07,28.56,32.48,10.78
7,-33.8,19.89,30.07,9.28
8,-38.52,-11.14,30.51,15.08
9,-15.14,0.98,29.4,15.57
10,12.07,27.52,28.45,8.8
11,-28.96,28.73,29.46,13.53
12,-2.64,57.08,29.13,10.08
13,-31.79,-7.0,36.28,10.28
14,-31.06,-45.46,31.18,7.36
15,-4.12,11.94,37.87,11.0
16,-20.28,10.7,37.31,13.31
17,-14.69,29.45,35.59,13.74
18,-32.83,-14.81,37.8,13.93
19,-11.39,-1.47,39.16,10.09
20,9.17,22.55,35.5,13.44
21,-4.2,-19.05,30.93,10.38
22,-25.41,25.81,31.82,9.21
23,-0.41,35.64,33.15,14.08
24,-28.54,2.02,37.05,14.29
25,-41.06,-26.1,34.88,15.23
26,-24.61,-10.37,32.63,13.61
27,-36.87,13.11,34.78,11.14
28,43.95,22.84,38.41,16.22
29,9.64,18.48,28.74,8.04
30,-30.1,34.24,33.0,20.02
31,-60.89,-24.89,31.58,12.79
32,-34.39,34.65,32.37,13.9
33,25.67,23.6,33.49,15.58
34,-35.04,-32.81,32.56,13.27
35,-22.07,-22.19,36.11,12.03
36,6.58,27.32,33.47,11.78
37,-61.16,-1.14,33.2,11.48
38,-26.63,-1.11,34.03,13.84
39,-4.72,23.5,32.56,15.35
40,20.16,30.88,29.29,11.53
41,-24.2,-15.52,30.99,15.96
42,-7.9,-2.14,29.17,14.61
43,-39.94,-8.01,28.75,14.02
44,-19.47,0.45,26.16,12.53
45,-8.9,25.11,28.86,14.49
46,-24.6,-23.62,32.84,11.72
47,-15.59,-11.21,35.61,15.75
48,-12.53,26.46,29.61,13.05
49,-10.28,35.02,33.48,16.88
50,-36.23,-35.35,29.0,12.34
51,-46.71,-0.18,28.21,9.27
52,-4.02,-0.36,29.58,10.88
53,-8.31,8.94,31.44,13.24
54,2.26,12.21,37.42,15.05
55,-23.21,26.03,32.13,14.85
56,-51.03,8.27,31.95,11.38
57,-28.1,7.26,33.92,14.52
58,44.76,16.96,32.79,10.73
59,-11.03,3.83,30.25,8.48
60,-11.43,-0.52,27.34,8.36
61,-2.64,25.39,33.34,15.72
62,-13.82,-8.81,35.47,10.72
63,-21.22,5.18,32.84,13.49
64,-62.61,5.06,33.43,10.96
65,3.88,14.91,34.51,17.22
66,-3.84,1.8,32.85,13.74
67,-25.26,6.0,29.42,12.25
68,-12.76,2.69,34.31,13.77
69,-0.31,3.06,31.47,11.1
70,-44.19,18.14,31.46,14.69
71,22.89,63.68,34.25,15.63
72,-39.81,-39.7,28.24,5.44
73,-9.47,7.58,32.54,15.0
74,-25.51,-6.2,35.77,14.55
75,-30.5,7.01,39.34,14.04
76,21.19,69.09,34.84,15.06
77,-25.65,10.89,29.37,10.32
78,-16.71,15.02,34.24,11.46
79,-45.85,-20.25,27.62,11.67
80,-46.56,-13.51,29.19,12.79
81,-41.63,-8.42,37.52,14.66
82,18.24,6.22,35.55,14.08
83,19.94,6.87,28.72,13.01
84,-12.86,32.91,34.64,9.91
85,9.9,22.24,42.29,15.62
86,-19.45,3.19,38.37,13.57
87,-15.31,-13.92,32.2,8.7
88,-21.43,2.5,33.13,7.54
89,-20.11,-2.05,32.36,8.65
90,-37.49,5.95,34.76,6.96
91,-8.24,25.76,32.76,7.87
92,59.08,23.47,36.24,14.99
93,-63.83,13.72,31.73,12.07
94,-36.18,-26.07,38.26,13.3
95,43.34,-28.07,35.0,6.61
96,-31.86,4.94,39.56,8.96
97,-9.56,23.5,39.78,14.03
98,-12.75,5.86,33.61,13.42
99,-26.83,-19.43,36.87,12.69
100,-21.22,18.94,37.24,12.76
101,-47.57,7.1,35.44,15.9
102,-38.29,-3.01,35.48,14.54
103,35.35,16.94,36.08,14.28
104,56.74,-0.56,38.22,15.2
105,-47.83,-21.35,33.84,11.23
106,-31.63,-18.5,37.92,10.75
107,-16.36,-6.17,37.81,14.13
108,5.69,40.77,38.63,15.49
109,-54.06,35.1,37.53,19.11
110,-34.48,-32.94,34.48,15.15
111,-22.94,-19.98,29.07,11.87
112,2.89,38.36,39.91,16.44
113,2.59,-5.16,40.3,11.47
114,-76.83,-15.36,39.41,17.03
115,37.42,54.65,38.87,17.3
116,-27.61,-52.57,39.36,7.94
117,-16.63,45.8,41.44,20.46
118,-36.5,67.53,41.15,20.9
119,-21.77,-47.88,33.49,4.38
120,41.6,29.85,41.59,17.72
121,3.87,36.23,42.27,21.97
122,-45.39,-24.11,36.78,10.14
123,-21.12,-15.43,35.55,4.7
124,-19.71,14.85,38.48,17.29
125,-36.89,-54.59,39.86,14.0
126,-44.11,-0.2,39.41,14.6
127,78.49,62.29,36.25,7.41
128,-57.03,30.28,31.67,5.11
129,-10.22,21.13,37.29,13.27
130,19.66,10.39,42.42,22.94
131,-13.19,-13.14,42.5,30.9
132,-50.83,69.48,31.68,7.53
133,8.73,3.19,45.91,5.66
134,-30.28,-27.51,21.94,5.1
135,-47.5,-106.04,44.7,32.72
136,58.86,121.45,43.36,21.22
137,-26.65,-9.02,60.68,48.82
138,-69.39,13.89,12.87,-4.91
139,35.55,119.75,34.52,9.06
140,-39.88,63.58,38.83,22.87
141,-42.04,-163.53,48.13,26.06
142,50.36,-5.23,30.12,2.13
143,25.67,279.51,39.56,2.9
144,-72.23,-19.99,53.9,27.58
145,96.03,56.87,45.39,40.53
146,-97.02,-45.42,33.7,-3.62
147,31.05,-28.44,49.03,18.78
148,-93.81,182.45,31.1,14.97
149,26.59,17.56,39.01,29.69
150,-28.95,-74.45,33.95,0.59
151,-44.29,-78.75,36.74,8.91
152,4.52,-61.77,41.15,25.42
153,-44.78,149.44,46.64,41.51
154,-42.39,9.94,31.32,12.84
155,-52.57,35.51,35.35,17.05
156,98.45,63.28,34.94,13.44
157,68.14,153.15,37.75,17.67
158,23.51,-22.6,44.21,31.33
159,-49.44,-141.76,41.71,28.41
160,-43.36,354.18,34.75,20.72
161,-58.41,-298.17,29.48,14.3
162,-42.94,76.17,36.07,20.09
163,13.69,44.07,31.66,6.39
164,4.63,88.61,27.45,6.88
165,-7.23,-81.4,35.75,19.48
166,-139.89,29.71,33.15,12.74
167,26.21,149.61,40.64,36.31
168,116.28,-31.46,27.55,13.85
169,29.76,98.4,31.47,23.95
170,-45.7,-132.95,65.18,45.16
171,-71.93,6.07,32.76,12.34
172,38.47,342.2,16.79,9.62
173,21.07,-127.66,38.64,-45.44
174,-71.21,-14.78,36.68,84.11
175,-36.54,22.28,43.26,-5.57
176,35.03,-10.63,38.7,12.33
177,-85.84,116.58,26.0,-2.21
178,55.4,169.67,33.85,199.88
179,73.35,0.13,36.28,-22.12
